East,North,RSS,Time,AccelerometerX,AccelerometerY,AccelerometerZ,Sunload,Lane,ReceiverAngle,Distance,Turbulence,TransmitPowerRef,PathLoss,PLSyn
2904.5591,4112.5293,-63.69321442,13:19:30.854,-0.09765625,-0.02734375,1,0.380859414,1,0,60.2776046,1,3.492246389,67.18546081,51.7953838268693
2904.5591,4112.5293,-62.76358032,13:19:31.854,0.00390625,0.03515625,0.86328125,0.380859414,1,0,60.2776046,1,3.492246389,66.25582671,51.7953838268693
2904.5591,4112.5288,-63.33356094,13:19:32.854,-0.01953125,-0.03515625,0.9921875,0.385742227,1,0,61.19509913,1,3.492246389,66.82580733,51.9265969725086
2904.5591,4112.5288,-63.06409073,13:19:33.854,-0.00390625,-0.03515625,0.97265625,0.380859414,1,0,61.19509913,1,3.492246389,66.55633712,51.9265969725086
2904.5591,4112.5288,-64.18661499,13:19:34.854,-0.03515625,-0.015625,0.94140625,0.385742227,1,0,61.19509913,1,3.492246389,67.67886138,51.9265969725086
2904.5591,4112.5288,-63.51097107,13:19:35.854,-0.00390625,-0.0078125,0.98046875,0.385742227,1,0,61.19509913,1,3.492246389,67.00321746,51.9265969725086
2904.5591,4112.5288,-63.65808105,13:19:36.853,0.0078125,0.0078125,0.9765625,0.380859414,1,0,61.19509913,1,3.492246389,67.15032744,51.9265969725086
2904.5591,4112.5288,-63.93756866,13:19:37.853,-0.0078125,0.01953125,0.98828125,0.385742227,1,0,61.19509913,1,3.492246389,67.42981505,51.9265969725086
2904.5591,4112.5303,-62.96754456,13:21:09.084,0.02734375,0.00390625,0.953125,0.395507853,1,0,58.4434798,1,3.492246389,66.45979095,51.5269854494906
2904.5591,4112.5303,-63.20897675,13:21:10.084,0.046875,-0.015625,1.04296875,0.395507853,1,0,58.4434798,1,3.492246389,66.70122314,51.5269854494906
2904.5591,4112.5293,-63.95232391,13:21:25.084,0,0,0.9765625,0.395507853,1,0,60.2776046,1,3.492246389,67.4445703,51.7953838268693
2904.5591,4112.5293,-64.40316772,13:21:26.084,0.00390625,0,0.95703125,0.39062504,1,0,60.2776046,1,3.492246389,67.89541411,51.7953838268693
2904.5591,4112.5303,-63.76847076,13:21:27.084,-0.0234375,-0.01953125,1.0234375,0.395507853,1,0,58.4434798,1,3.492246389,67.26071715,51.5269854494906
2904.5591,4112.5303,-63.88277435,13:21:28.084,0,0.02734375,0.98828125,0.395507853,1,0,58.4434798,1,3.492246389,67.37502074,51.5269854494906
2904.5591,4112.5308,-62.37919998,13:09:11.961,0.01953125,-0.01953125,0.9765625,0.371093788,1,0,57.52687708,0,3.492246389,65.87144637,51.3896800884961
2904.5591,4112.5308,-61.3164978,13:09:12.961,0.03515625,0.046875,1.00390625,0.375976601,1,0,57.52687708,0,3.492246389,64.80874419,51.3896800884961
2904.5591,4112.5322,-60.08235931,13:10:31.962,0.0078125,0.03125,0.94140625,0.366210975,1,0,54.96217749,1,3.492246389,63.5746057,50.993542724979
2904.5591,4112.5322,-60.50374222,13:10:32.962,-0.0078125,0.01953125,0.875,0.366210975,1,0,54.96217749,1,3.492246389,63.99598861,50.993542724979
2904.5591,4112.5308,-62.07558441,13:11:03.962,0.015625,-0.02734375,0.98828125,0.371093788,1,0,57.52687708,1,3.492246389,65.5678308,51.3896800884961
2904.5591,4112.5308,-62.28769302,13:11:04.962,0.02734375,0.01953125,1.04296875,0.375976601,1,0,57.52687708,1,3.492246389,65.77993941,51.3896800884961
2904.5591,4112.5322,-62.03821945,13:13:17.961,-0.03515625,0.0625,0.96875,0.366210975,1,0,54.96217749,0,3.492246389,65.53046584,50.993542724979
2904.5591,4112.5322,-62.51371765,13:13:18.961,-0.00390625,0.0078125,1,0.366210975,1,0,54.96217749,0,3.492246389,66.00596404,50.993542724979
2904.5591,4112.5215,-60.77313995,18:45:07.372,0.0390625,0.01953125,1.04296875,0.209960959,0,30,74.61621979,1,3.492246389,64.26538634,66.7635778445064
2904.5591,4112.5215,-61.18118668,18:45:08.373,0.08203125,0.03125,0.94921875,0.214843772,0,30,74.61621979,1,3.492246389,64.67343307,66.7635778445064
2904.5591,4112.522,-63.40940857,18:45:49.373,0.0625,0,0.9609375,0.24414065,0,30,73.69570977,0,3.492246389,66.90165496,66.6557571029585
2904.5591,4112.522,-62.92895126,18:45:50.373,0.0078125,0.03125,0.98828125,0.24414065,0,30,73.69570977,0,3.492246389,66.42119765,66.6557571029585
2904.5591,4112.5249,-58.86650848,18:47:22.584,0.09765625,0.04296875,1.01953125,0.214843772,0,30,68.36000974,1,3.492246389,62.35875487,66.0029553027103
2904.5591,4112.5249,-59.38962936,18:47:23.584,0.00390625,0.03125,0.96484375,0.219726585,0,30,68.36000974,1,3.492246389,62.88187575,66.0029553027103
2904.5591,4112.5254,-61.99814224,18:48:04.585,-0.015625,0.0078125,0.9609375,0.24414065,0,30,67.44068297,0,3.492246389,65.49038863,65.8853521787145
2904.5591,4112.5254,-61.52326965,18:48:05.585,0.046875,0.01171875,1,0.249023463,0,30,67.44068297,0,3.492246389,65.01551604,65.8853521787145
2904.5591,4112.5225,-61.2796936,18:37:02.627,0.0625,0.0625,0.9921875,0.249023463,0,0,72.77535494,0,3.492246389,64.77193999,53.4319507649471
2904.5591,4112.5225,-61.04314041,18:37:03.627,0.0625,0.015625,1.0234375,0.249023463,0,0,72.77535494,0,3.492246389,64.5353868,53.4319507649471
2904.5591,4112.5215,-59.82039642,18:38:27.036,0.13671875,0.015625,1.0625,0.209960959,0,0,74.61621979,1,3.492246389,63.31264281,53.6489289801453
2904.5591,4112.5215,-60.30850983,18:38:28.036,0.1015625,0.11328125,0.9609375,0.209960959,0,0,74.61621979,1,3.492246389,63.80075622,53.6489289801453
2904.5591,4112.522,-61.5029335,18:39:15.035,0.06640625,0.03125,1.01171875,0.249023463,0,0,73.69570977,0,3.492246389,64.99517989,53.5411082385974
2904.5591,4112.522,-61.26110458,18:39:16.035,0.10546875,0.046875,0.921875,0.249023463,0,0,73.69570977,0,3.492246389,64.75335097,53.5411082385974
2904.5591,4112.522,-58.78133774,18:40:39.386,0.11328125,0.015625,1.0390625,0.214843772,0,0,73.69570977,1,3.492246389,62.27358413,53.5411082385974
2904.5591,4112.522,-59.3720932,18:40:40.386,0.0859375,0.01953125,0.9140625,0.209960959,0,0,73.69570977,1,3.492246389,62.86433959,53.5411082385974
2904.5591,4112.522,-61.40539551,18:42:03.626,0,0.02734375,1.01171875,0.249023463,0,0,73.69570977,0,3.492246389,64.8976419,53.5411082385974
2904.5591,4112.522,-60.97462845,18:42:04.625,0.0546875,0.08984375,0.9375,0.24414065,0,0,73.69570977,0,3.492246389,64.46687484,53.5411082385974
2904.5591,4112.5215,-59.16006851,16:57:07.450,0.140625,0.05859375,0.984375,0.361328162,0,30,74.61621979,1,3.492246389,62.6523149,66.7635778445064
2904.5591,4112.5215,-59.91881943,16:57:08.450,-0.0703125,0,0.9296875,0.361328162,0,30,74.61621979,1,3.492246389,63.41106582,66.7635778445064
2904.5591,4112.5205,-59.69428635,16:58:37.885,0.09765625,0.02734375,0.94921875,0.356445349,0,30,76.45768299,1,3.492246389,63.18653274,66.975335640479
2904.5591,4112.5205,-59.90485382,16:58:38.885,0.0859375,0.02734375,1.0546875,0.351562536,0,30,76.45768299,1,3.492246389,63.39710021,66.975335640479
2904.5591,4112.5215,-60.65506744,16:58:49.886,0.02734375,-0.03515625,0.94921875,0.351562536,0,30,74.61621979,0,3.492246389,64.14731383,66.7635778445064
2904.5591,4112.5215,-60.03689957,16:58:50.886,0.0078125,0.046875,1.0078125,0.351562536,0,30,74.61621979,0,3.492246389,63.52914596,66.7635778445064
2904.5591,4112.5186,-59.23630905,16:54:39.679,0.08984375,0.02734375,0.9375,0.366210975,0,30,79.95796342,1,3.492246389,62.72855544,67.3641474607878
2904.5591,4112.5186,-59.60688019,16:54:40.679,0.078125,0.03125,0.9453125,0.371093788,0,30,79.95796342,1,3.492246389,63.09912658,67.3641474607878
2904.5591,4112.5195,-59.19163513,16:54:45.680,0.0625,-0.0234375,1.02734375,0.366210975,0,30,78.29970231,0,3.492246389,62.68388152,67.1821152022382
2904.5591,4112.5195,-59.61615753,16:54:46.680,0.03125,0,1.00390625,0.361328162,0,30,78.29970231,0,3.492246389,63.10840392,67.1821152022382
2904.5588,4112.5322,-51.89949036,18:29:21.858,-0.06640625,0.04296875,0.96484375,0.24414065,1,0,55.02845052,1,3.492246389,55.39173675,51.0040098039408
2904.5588,4112.5322,-52.70090485,18:29:22.858,0.04296875,-0.0234375,1.01953125,0.229492211,1,0,55.02845052,1,3.492246389,56.19315124,51.0040098039408
2904.5588,4112.5317,-58.63309479,18:30:07.858,0.015625,-0.0078125,1.01171875,0.253906276,1,0,55.94301358,0,3.492246389,62.12534118,51.1471812710988
2904.5588,4112.5317,-58.27718735,18:30:08.858,-0.0625,0.015625,0.9765625,0.253906276,1,0,55.94301358,0,3.492246389,61.76943374,51.1471812710988
2904.5588,4112.5342,-51.24491119,18:31:24.683,0.0390625,0.01171875,0.95703125,0.239257837,1,0,51.37452105,1,3.492246389,54.73715758,50.4072198417906
2904.5588,4112.5342,-52.07578278,18:31:25.683,-0.0234375,0.03125,0.94921875,0.239257837,1,0,51.37452105,1,3.492246389,55.56802917,50.4072198417906
2904.5588,4112.5332,-58.40981674,18:32:04.684,0.0078125,-0.00390625,1.0078125,0.253906276,1,0,53.20057668,0,3.492246389,61.90206313,50.7105909189294
2904.5588,4112.5332,-57.76964569,18:32:05.684,0.05078125,-0.015625,1.08984375,0.253906276,1,0,53.20057668,0,3.492246389,61.26189208,50.7105909189294
2904.5588,4112.5337,-51.44255829,18:33:00.684,0.03125,0.01171875,0.984375,0.239257837,1,0,52.28730968,1,3.492246389,54.93480468,50.5601900559589
2904.5588,4112.5337,-52.31946564,18:33:01.684,-0.01953125,-0.015625,0.92578125,0.239257837,1,0,52.28730968,1,3.492246389,55.81171203,50.5601900559589
2904.5588,4112.5317,-58.12916565,18:33:47.187,0.01171875,0.02734375,0.90234375,0.249023463,1,0,55.94301358,0,3.492246389,61.62141204,51.1471812710988
2904.5588,4112.5317,-57.69340515,18:33:48.187,-0.015625,-0.01171875,0.90625,0.253906276,1,0,55.94301358,0,3.492246389,61.18565154,51.1471812710988
2904.5588,4112.5313,-60.68282318,18:23:39.236,0.046875,0.0078125,0.94140625,0.253906276,1,30,56.67494615,0,3.492246389,64.17506957,64.3747353071934
2904.5588,4112.5313,-60.21280289,18:23:40.236,-0.02734375,0.0546875,1.03515625,0.253906276,1,30,56.67494615,0,3.492246389,63.70504928,64.3747353071934
2904.5588,4112.5273,-56.25509644,18:16:55.241,0.09765625,0.04296875,1.03515625,0.234375024,1,30,64.00613093,1,3.492246389,59.74734283,65.4313444955719
2904.5588,4112.5273,-57.08684921,18:16:56.241,-0.05859375,-0.00390625,1.08203125,0.234375024,1,30,64.00613093,1,3.492246389,60.5790956,65.4313444955719
2904.5588,4112.5288,-61.3141098,18:17:15.241,0,0.00390625,0.9609375,0.258789089,1,30,61.25462902,0,3.492246389,64.80635619,65.0496912634666
2904.5588,4112.5288,-60.8759613,18:17:16.241,0.0703125,-0.0390625,1.05078125,0.253906276,1,30,61.25462902,0,3.492246389,64.36820769,65.0496912634666
2904.5588,4112.5283,-61.21867752,18:18:41.347,0.02734375,-0.00390625,0.94921875,0.253906276,1,30,62.17151586,0,3.492246389,64.71092391,65.1787421126442
2904.5588,4112.5283,-60.81655502,18:18:42.347,0.03125,0.02734375,0.921875,0.253906276,1,30,62.17151586,0,3.492246389,64.30880141,65.1787421126442
2904.5588,4112.5264,-59.84030151,18:09:37.825,0.00390625,-0.0546875,0.96484375,0.268554715,1,0,65.65817934,0,3.492246389,63.3325479,52.5380408367526
2904.5588,4112.5264,-59.9724884,18:09:38.825,-0.0234375,0.0078125,0.95703125,0.268554715,1,0,65.65817934,0,3.492246389,63.46473479,52.5380408367526
2904.5588,4112.5278,-54.30747986,18:10:59.824,-0.01953125,-0.03515625,0.92578125,0.253906276,1,0,63.08868724,1,3.492246389,57.79972625,52.1912939323509
2904.5588,4112.5278,-55.17039871,18:11:00.824,0.0234375,0,1.0234375,0.249023463,1,0,63.08868724,1,3.492246389,58.6626451,52.1912939323509
2904.5588,4112.5283,-59.40494537,18:11:19.825,-0.01171875,0,0.95703125,0.263671902,1,0,62.17151586,0,3.492246389,62.89719176,52.0640932482831
2904.5588,4112.5283,-59.11057281,18:11:20.825,-0.02734375,0.01171875,0.98828125,0.258789089,1,0,62.17151586,0,3.492246389,62.6028192,52.0640932482831
2904.5588,4112.5283,-54.30457687,18:12:37.592,-0.0703125,0.0234375,0.98046875,0.24414065,1,0,62.17151586,1,3.492246389,57.79682326,52.0640932482831
2904.5588,4112.5283,-54.97060394,18:12:38.591,0.10546875,0.046875,1.015625,0.24414065,1,0,62.17151586,1,3.492246389,58.46285033,52.0640932482831
2904.5588,4112.5278,-60.36507034,18:12:53.592,0.0078125,-0.03515625,0.9765625,0.263671902,1,0,63.08868724,0,3.492246389,63.85731673,52.1912939323509
2904.5588,4112.5278,-60.07987595,18:12:54.592,-0.05078125,0.03515625,0.98046875,0.258789089,1,0,63.08868724,0,3.492246389,63.57212234,52.1912939323509
2904.5588,4112.5288,-54.12547684,18:14:07.591,0,0.01171875,1.05859375,0.239257837,1,0,61.25462902,1,3.492246389,57.61772323,51.9350423991054
2904.5588,4112.5288,-54.81147766,18:14:08.591,-0.01171875,0.08984375,0.921875,0.24414065,1,0,61.25462902,1,3.492246389,58.30372405,51.9350423991054
2904.5588,4112.5317,-58.11892319,16:50:56.568,0.04296875,0.02734375,0.90625,0.366210975,1,30,55.94301358,0,3.492246389,61.61116958,64.2618301354599
2904.5588,4112.5317,-58.09322357,16:50:57.568,-0.0234375,-0.00390625,1,0.366210975,1,30,55.94301358,0,3.492246389,61.58546996,64.2618301354599
2904.5588,4112.5308,-56.14675522,16:52:02.567,-0.0078125,0.00390625,0.94140625,0.366210975,1,30,57.59019883,1,3.492246389,59.63900161,64.5138845428219
2904.5588,4112.5308,-57.04733276,16:52:03.567,-0.0859375,0.03515625,1.07421875,0.366210975,1,30,57.59019883,1,3.492246389,60.53957915,64.5138845428219
2904.5588,4112.5259,-59.07747269,16:47:46.600,-0.03125,0.05078125,0.921875,0.351562536,1,30,66.5763261,1,3.492246389,62.56971908,65.7733094979258
2904.5588,4112.5259,-59.65530396,16:47:47.600,0.0703125,-0.0234375,1.03515625,0.351562536,1,30,66.5763261,1,3.492246389,63.14755035,65.7733094979258
2904.5588,4112.5278,-60.3750267,16:48:12.599,0.00390625,-0.0234375,0.98046875,0.351562536,1,30,63.08868724,0,3.492246389,63.86727309,65.305942796712
2904.5588,4112.5278,-59.76244354,16:48:13.599,0.03125,0.00390625,1.03125,0.351562536,1,30,63.08868724,0,3.492246389,63.25468993,65.305942796712
2904.5588,4112.5269,-60.95845795,16:41:21.136,0.046875,0.0234375,0.890625,0.366210975,1,0,64.74027416,1,3.492246389,64.45070434,52.4157548039321
2904.5588,4112.5269,-61.46185684,16:41:22.136,-0.0703125,0.0625,0.9453125,0.336914097,1,0,64.74027416,1,3.492246389,64.95410323,52.4157548039321
2904.5588,4112.5278,-59.64424515,16:44:39.135,-0.01171875,0.03125,1.0859375,0.346679723,1,0,63.08868724,1,3.492246389,63.13649154,52.1912939323509
2904.5588,4112.5278,-58.66795349,16:44:40.135,0.04296875,0,0.94921875,0.346679723,1,0,63.08868724,1,3.492246389,62.16019988,52.1912939323509
2904.5588,4112.5283,-61.09810257,16:45:03.135,-0.03125,0.0234375,1.11328125,0.351562536,1,0,62.17151586,0,3.492246389,64.59034896,52.0640932482831
2904.5588,4112.5283,-59.84495544,16:45:04.135,0.0859375,0.03125,0.98828125,0.351562536,1,0,62.17151586,0,3.492246389,63.33720183,52.0640932482831
2904.5588,4112.5273,-62.32593536,13:16:16.852,0.0703125,0.03515625,1.015625,0.371093788,1,0,64.00613093,1,3.492246389,65.81818175,52.3166956312107
2904.5588,4112.5273,-62.66070175,13:16:17.852,0.01171875,0.0390625,0.9140625,0.371093788,1,0,64.00613093,1,3.492246389,66.15294814,52.3166956312107
2904.5588,4112.5283,-63.08602524,13:16:34.852,-0.05859375,-0.015625,0.984375,0.375976601,1,0,62.17151586,0,3.492246389,66.57827163,52.0640932482831
2904.5588,4112.5283,-63.56328583,13:16:35.852,-0.02734375,0,0.94921875,0.375976601,1,0,62.17151586,0,3.492246389,67.05553222,52.0640932482831
2904.5588,4112.5303,-61.08059692,13:17:52.853,0.0234375,0.08203125,0.9921875,0.375976601,1,0,58.50580951,1,3.492246389,64.57284331,51.5362439757577
2904.5588,4112.5303,-61.91840363,13:17:53.853,0.03515625,0.02734375,0.9453125,0.375976601,1,0,58.50580951,1,3.492246389,65.41065002,51.5362439757577
2904.5588,4112.5293,-61.532547,13:17:54.853,0.06640625,0.04296875,0.87109375,0.375976601,1,0,60.3380397,1,3.492246389,65.02479339,51.8040880485454
2904.5588,4112.5293,-62.1701088,13:17:55.853,0.02734375,0.04296875,1.015625,0.371093788,1,0,60.3380397,1,3.492246389,65.66235519,51.8040880485454
2904.5588,4112.5288,-62.8212204,13:18:04.854,-0.00390625,-0.0390625,0.9921875,0.375976601,1,0,61.25462902,1,3.492246389,66.31346679,51.9350423991054
2904.5588,4112.5288,-63.07644653,13:18:05.854,0.00390625,0.01171875,0.9765625,0.375976601,1,0,61.25462902,1,3.492246389,66.56869292,51.9350423991054
2904.5588,4112.5298,-63.05621719,13:18:06.854,-0.00390625,0.03125,0.95703125,0.380859414,1,0,59.42176165,0,3.492246389,66.54846358,51.6711745795994
2904.5588,4112.5298,-62.57839203,13:18:07.854,0.01953125,0.0078125,0.984375,0.375976601,1,0,59.42176165,0,3.492246389,66.07063842,51.6711745795994
2904.5588,4112.5293,-63.77072144,13:21:11.084,0.015625,0.01953125,0.9453125,0.395507853,1,0,60.3380397,1,3.492246389,67.26296783,51.8040880485454
2904.5588,4112.5293,-62.74729919,13:21:12.084,0.01953125,0.0234375,0.93359375,0.395507853,1,0,60.3380397,1,3.492246389,66.23954558,51.8040880485454
2904.5588,4112.5283,-64.36517334,13:21:23.084,-0.0078125,0.01171875,0.96875,0.395507853,1,0,62.17151586,1,3.492246389,67.85741973,52.0640932482831
2904.5588,4112.5283,-64.20716858,13:21:24.084,0.01171875,-0.0234375,0.9375,0.395507853,1,0,62.17151586,1,3.492246389,67.69941497,52.0640932482831
2904.5588,4112.5298,-60.68087769,13:10:33.962,0.015625,0.0625,0.88671875,0.366210975,1,0,59.42176165,1,3.492246389,64.17312408,51.6711745795994
2904.5588,4112.5298,-62.14293671,13:10:34.961,0.03125,0.06640625,0.87890625,0.366210975,1,0,59.42176165,1,3.492246389,65.6351831,51.6711745795994
2904.5588,4112.5308,-61.71427536,13:12:31.962,-0.00390625,0,0.890625,0.366210975,1,0,57.59019883,1,3.492246389,65.20652175,51.3992356784607
2904.5588,4112.5308,-61.37738037,13:12:32.962,-0.01171875,-0.0078125,1.0234375,0.366210975,1,0,57.59019883,1,3.492246389,64.86962676,51.3992356784607
2904.5588,4112.5195,-61.63742447,18:45:09.373,0.0390625,0.07421875,0.96484375,0.209960959,0,30,78.34623678,1,3.492246389,65.12967086,67.1872757992511
2904.5588,4112.5195,-62.17417526,18:45:10.373,0.0078125,0.015625,1.015625,0.209960959,0,30,78.34623678,1,3.492246389,65.66642165,67.1872757992511
2904.5588,4112.5205,-63.80555725,18:45:47.373,0.046875,0.00390625,0.9921875,0.24414065,0,30,76.50533787,0,3.492246389,67.29780364,66.9807477334078
2904.5588,4112.5205,-63.41520309,18:45:48.373,0.06640625,0.0078125,1.0078125,0.24414065,0,30,76.50533787,0,3.492246389,66.90744948,66.9807477334078
2904.5588,4112.5239,-62.36249924,18:48:02.585,-0.00390625,0.015625,0.98046875,0.249023463,0,30,70.25113935,0,3.492246389,65.85474563,66.2399804267098
2904.5588,4112.5239,-62.05960464,18:48:03.585,0.01171875,0.015625,0.99609375,0.249023463,0,30,70.25113935,0,3.492246389,65.55185103,66.2399804267098
2904.5588,4112.522,-59.16337967,18:36:08.627,0.1875,0.05078125,1.15234375,0.205078146,0,0,73.74514946,1,3.492246389,62.65562606,53.5469333227622
2904.5588,4112.522,-59.78238297,18:36:09.627,0.04296875,0.0078125,0.9296875,0.205078146,0,0,73.74514946,1,3.492246389,63.27462936,53.5469333227622
2904.5588,4112.521,-62.10487366,18:37:00.627,0.01953125,0.0390625,0.953125,0.24414065,0,0,75.58511475,0,3.492246389,65.59712005,53.7609896545762
2904.5588,4112.521,-61.92846298,18:37:01.627,0.01953125,0,0.97265625,0.249023463,0,0,75.58511475,0,3.492246389,65.42070937,53.7609896545762
2904.5588,4112.5205,-62.17341614,18:42:01.626,0.05078125,0.03515625,0.98046875,0.249023463,0,0,76.50533787,0,3.492246389,65.66566253,53.8660988690467
2904.5588,4112.5205,-61.92876816,18:42:02.626,0.06640625,0.00390625,1,0.249023463,0,0,76.50533787,0,3.492246389,65.42101455,53.8660988690467
2904.5588,4112.5244,-58.86911011,18:25:59.283,0.0546875,-0.01171875,0.984375,0.229492211,0,30,69.3321198,1,3.492246389,62.3613565,66.1256025595697
2904.5588,4112.5244,-59.45575333,18:26:00.283,-0.0390625,-0.01953125,1.11328125,0.229492211,0,30,69.3321198,1,3.492246389,62.94799972,66.1256025595697
2904.5588,4112.52,-60.55318069,16:58:47.886,0.0390625,0.01953125,0.96875,0.351562536,0,30,77.42571367,0,3.492246389,64.04542708,67.0846173271255
2904.5588,4112.52,-60.65952301,16:58:48.886,0.01953125,-0.0078125,0.97265625,0.351562536,0,30,77.42571367,0,3.492246389,64.1517694,67.0846173271255
2904.5588,4112.5181,-59.178936,16:54:41.680,0.1328125,0.01953125,1.0625,0.366210975,0,30,80.92444239,1,3.492246389,62.67118239,67.4685072957243
2904.5588,4112.5181,-59.83301163,16:54:42.680,0.046875,0.01953125,0.85546875,0.361328162,0,30,80.92444239,1,3.492246389,63.32525802,67.4685072957243
2904.5588,4112.5186,-59.5942955,16:54:43.680,0.05078125,-0.0625,0.96484375,0.366210975,0,30,80.00353337,1,3.492246389,63.08654189,67.3690963463029
2904.5588,4112.5186,-59.60474396,16:54:44.680,0.05859375,-0.0390625,0.97265625,0.366210975,0,30,80.00353337,1,3.492246389,63.09699035,67.3690963463029
2904.5586,4112.5303,-59.65391159,18:30:05.859,0.015625,0.01171875,0.9921875,0.253906276,1,0,58.54898583,0,3.492246389,63.14615798,51.5426516545959
2904.5586,4112.5303,-59.19683075,18:30:06.859,-0.046875,0,1,0.253906276,1,0,58.54898583,0,3.492246389,62.68907714,51.5426516545959
2904.5586,4112.5317,-52.84949493,18:31:26.684,-0.015625,-0.03515625,1.0703125,0.234375024,1,0,55.98816627,1,3.492246389,56.34174132,51.1541889932366
2904.5586,4112.5317,-53.59421921,18:31:27.684,0.04296875,0.015625,0.984375,0.229492211,1,0,55.98816627,1,3.492246389,57.0864656,51.1541889932366
2904.5586,4112.5317,-53.08898163,18:33:02.683,0.0078125,-0.02734375,1.10546875,0.229492211,1,0,55.98816627,1,3.492246389,56.58122802,51.1541889932366
2904.5586,4112.5317,-53.86209869,18:33:03.683,-0.02734375,-0.0078125,1.0078125,0.229492211,1,0,55.98816627,1,3.492246389,57.35434508,51.1541889932366
2904.5586,4112.5303,-58.97605515,18:33:45.186,-0.0390625,0.03515625,0.9375,0.249023463,1,0,58.54898583,0,3.492246389,62.46830154,51.5426516545959
2904.5586,4112.5303,-58.69065857,18:33:46.187,-0.02734375,0,0.921875,0.249023463,1,0,58.54898583,0,3.492246389,62.18290496,51.5426516545959
2904.5586,4112.5308,-54.57492065,18:23:01.236,-0.078125,-0.01953125,0.890625,0.239257837,1,30,57.63406107,1,3.492246389,58.06716704,64.520497431369
2904.5586,4112.5308,-55.29058456,18:23:02.236,-0.0859375,0.03125,1.0625,0.234375024,1,30,57.63406107,1,3.492246389,58.78283095,64.520497431369
2904.5586,4112.5269,-57.21443558,18:18:21.241,0.09375,0.04296875,0.99609375,0.234375024,1,30,64.77929528,1,3.492246389,60.70668197,65.535637366237
2904.5586,4112.5269,-57.78481293,18:18:22.241,0.05859375,0.0546875,1.12890625,0.234375024,1,30,64.77929528,1,3.492246389,61.27705932,65.535637366237
2904.5586,4112.5269,-61.59114456,18:18:39.347,0.0078125,-0.01171875,0.96875,0.258789089,1,30,64.77929528,0,3.492246389,65.08339095,65.535637366237
2904.5586,4112.5269,-61.49139404,18:18:40.347,-0.046875,0.01171875,1,0.253906276,1,30,64.77929528,0,3.492246389,64.98364043,65.535637366237
2904.5586,4112.5254,-60.59096146,18:09:35.825,0,0.0234375,0.98046875,0.268554715,1,0,67.53213417,0,3.492246389,64.08320785,52.7824736125341
2904.5586,4112.5254,-60.33903503,18:09:36.825,-0.01953125,-0.09765625,1.01953125,0.263671902,1,0,67.53213417,0,3.492246389,63.83128142,52.7824736125341
2904.5586,4112.5259,-55.73893356,18:11:01.824,0.0234375,-0.05859375,0.95703125,0.249023463,1,0,66.61427173,1,3.492246389,59.23117995,52.6636098051836
2904.5586,4112.5259,-56.43854141,18:11:02.825,-0.0703125,0.02734375,0.9453125,0.249023463,1,0,66.61427173,1,3.492246389,59.9307878,52.6636098051836
2904.5586,4112.5269,-59.95553207,18:11:17.824,0.01171875,-0.015625,0.9609375,0.268554715,1,0,64.77929528,0,3.492246389,63.44777846,52.4209885018759
2904.5586,4112.5269,-59.45109177,18:11:18.824,0.01171875,0.015625,0.96484375,0.263671902,1,0,64.77929528,0,3.492246389,62.94333816,52.4209885018759
2904.5586,4112.5264,-60.42204285,18:12:51.592,0.00390625,-0.0078125,1,0.263671902,1,0,65.69665528,0,3.492246389,63.91428924,52.543129309957
2904.5586,4112.5264,-60.6389122,18:12:52.592,-0.01171875,0.02734375,0.96875,0.263671902,1,0,65.69665528,0,3.492246389,64.13115859,52.543129309957
2904.5586,4112.5278,-60.25967026,18:14:27.591,-0.01171875,-0.02734375,0.99609375,0.258789089,1,0,63.12872924,0,3.492246389,63.75191665,52.196805064083
2904.5586,4112.5278,-59.83456802,18:14:28.591,-0.01953125,0.02734375,0.9921875,0.258789089,1,0,63.12872924,0,3.492246389,63.32681441,52.196805064083
2904.5586,4112.5288,-58.19879913,16:50:20.568,-0.0234375,0.0234375,1.0234375,0.366210975,1,30,61.29586914,1,3.492246389,61.69104552,65.0555371335345
2904.5586,4112.5288,-58.47164917,16:50:21.568,-0.046875,0.078125,0.96484375,0.366210975,1,30,61.29586914,1,3.492246389,61.96389556,65.0555371335345
2904.5586,4112.5298,-58.75209427,16:50:54.568,0.015625,0.0078125,0.9453125,0.366210975,1,30,59.46427292,0,3.492246389,62.24434066,64.7920352453158
2904.5586,4112.5298,-58.99128342,16:50:55.568,-0.03125,0.01171875,0.9609375,0.366210975,1,30,59.46427292,0,3.492246389,62.48352981,64.7920352453158
2904.5586,4112.5283,-57.65630722,16:52:04.568,0.0234375,0.00390625,1.00390625,0.366210975,1,30,62.21214819,1,3.492246389,61.14855361,65.1844169405948
2904.5586,4112.5283,-57.67871475,16:52:05.568,0.05859375,0.03515625,1.078125,0.366210975,1,30,62.21214819,1,3.492246389,61.17096114,65.1844169405948
2904.5586,4112.5293,-59.46908188,16:52:24.568,0.046875,0.05078125,0.9765625,0.366210975,1,30,60.37990585,0,3.492246389,62.96132827,64.9247616140625
2904.5586,4112.5293,-59.05002975,16:52:25.568,-0.0390625,0.08203125,0.98828125,0.366210975,1,30,60.37990585,0,3.492246389,62.54227614,64.9247616140625
2904.5586,4112.5239,-59.53739548,16:47:48.600,-0.0703125,0.01171875,1.0546875,0.351562536,1,30,70.28710112,1,3.492246389,63.02964187,66.2444256221411
